mid,company_id
11380,12
984,174
984,171
14811,60
14811,10154
14811,219
55727,1444
55727,21
55727,13549
9585,841
9585,12548
9585,21
14267,38223
14267,108138
45929,
768,476
768,25
2100,7
11091,18
11091,5
11091,1350
18192,33798
18192,33799
18192,4302
9081,27356
9081,43
9081,380
167,763
167,840
167,1178
9378,1786
9378,23503
9378,5
27444,20917
27444,20919
27444,20920
141,19813
141,5367
141,3334
10034,2651
10034,9195
11457,12
10778,4378
10778,10565
10778,37
67385,
11456,4
585,3
585,2
10796,497
10796,48772
10796,5
23949,54
23949,11510
23949,26468
11088,53817
11088,1403
11088,10210
9889,25
45964,2124
45964,5
671,174
671,437
671,436
20794,3840
11469,1171
11469,508
11469,10104
14369,431
14369,158
14369,9195
1535,33
1535,656
1535,657
1433,1102
1433,9335
1433,11628
1999,14
1999,842
1999,107897
12472,33
11834,11771
11834,3453
16085,13945
16085,5
269,249
269,10906
269,10907
16441,15064
16441,133038
16441,133039
11422,219
11422,33
31037,42
10656,9
10656,22191
10656,69639
32847,174
39938,6
14584,2070
14584,5
14584,538
58886,
72277,417
72277,8808
72277,138056
5781,4808
5781,1657
5781,9377
23805,4267
23805,5
23805,1177
11033,1138
11033,10317
3537,21
8738,11116
3604,10308
3604,23126
3604,33
6974,9266
6974,16771
10649,174
10649,171
42566,42761
42566,18068
42566,22051
17689,171
17689,174
10847,97
10847,365
10847,10218
33525,6179
27591,9266
27591,4630
299,174
299,67993
42160,17779
42160,25
10650,174
10650,171
8007,1302
8007,25
19076,1088
50562,120331
13503,7405
161,79
161,172
161,2596
43774,80889
31064,26927
31064,42932
31682,10330
8342,85739
8342,2442
8342,23433
4886,1801
4886,25
228,12372
23111,1704
23111,44425
23111,5
194,591
194,592
194,4411
11397,2882
11397,333
11397,5
1903,4
1903,349
1903,485
11889,14
11889,288
11889,763
28171,208
28171,694
28171,13518
9523,10791
9523,14089
9523,1380
9428,9195
9428,23449
1649,41
1649,365
11938,6179
24264,7585
24264,35061
24264,5
26978,24373
26978,24374
26978,5
19209,17411
19209,5
8386,33
8386,216
8386,45689
12589,2348
12589,5682
12589,89136
12312,81134
12312,508
12312,711
11232,85
11232,14
120,12
120,11
120,5237
11086,172
11086,79
11086,97
453,33
453,23
453,7
11414,14908
11414,893
10794,219
5052,1138
5052,60
5052,21
37257,13479
8489,5
855,130
855,497
855,1645
12660,1267
12660,52843
12660,191
10269,8845
10269,60
10269,3645
5279,987
5279,11487
5279,35552
10950,12
1365,35
1365,695
6440,14
6037,5
6037,2070
61418,3851
11857,746
11857,4
6312,342
6312,616
6312,25863
11595,4
24166,8041
24166,1243
10170,841
10170,21854
10170,21
18317,37449
18317,288
848,4
848,3166
9610,484
9610,33
15035,10318
15035,11670
15035,25
4965,7405
4965,12552
4965,21635
11891,5682
11891,25
11888,2
11888,7311
11888,109815
150,4
112,76
20678,5
15050,21
10423,3410
10423,33
57976,843
57976,4606
651,37667
651,79024
651,25
20620,4
20620,3809
20620,3810
18647,4
18647,10568
11362,9195
11362,158
11362,7692
2637,3287
2637,126
10229,5367
10229,5329
10229,813
12659,7475
12659,186
35650,806
35650,7828
35650,9116
9606,528
9606,769
9606,882
11447,208
11447,238
11447,9364
16550,12
16550,1422
16550,10565
13915,
34723,2
34723,35872
34723,8830
31674,4
20009,3287
20009,34
2084,931
2084,932
2084,6705
74692,3615
74692,2974
4031,1122
4031,1137
4031,1546
11870,33
11870,26282
9884,496
9884,43717
9884,788
11535,507
11535,657
11535,748
27593,53676
27593,2289
27593,52648
11212,25
11212,477
28345,25
21845,25
11528,1595
11528,25
931,74061
931,8040
17130,4
17130,746
10592,496
10592,890
10592,21447
8470,23019
8470,12
8470,17106
16690,3475
16690,2
39939,43
39939,2773
39939,37497
9272,25
14778,33025
14778,10843
14778,10791
19137,43995
19137,79699
19137,79700
32499,21
33668,21
993,12146
993,25
11698,843
11698,4606
10052,33
10052,158
10052,2605
11979,67988
11979,79
11979,172
13791,
9991,13419
480,307
480,252
44340,1360
18984,
23479,4
15999,3464
614,6181
2752,14
2752,33
2752,10163
10590,53005
10590,4564
10590,53006
22910,1950
42517,1950
13225,47154
13225,81129
13225,81130
7219,2187
18646,21
13950,12
2135,7
2135,174
965,11447
965,6
33135,21120
33135,21121
54287,6177
32030,118191
32030,112748
32030,118192
29343,1950
27458,4
14807,25131
14807,20076
14807,632
39543,8276
39543,22123
39543,23666
30924,33660
30924,60
24825,4112
38147,174
24032,174
425,25
425,9383
425,11749
1576,3287
1576,248
1576,342
5851,67989
5851,172
5851,11391
25014,694
25014,22805
25014,57783
15647,84889
15647,43
15647,84890
38880,80364
1391,1101
1391,1102
18172,8825
18172,25
31805,4
10627,25
42750,145243
27930,
259557,95301
28124,1177
15119,882
15119,3037
15119,3038
12705,33
11006,33
15120,33
21629,5
36586,19551
36586,12
36586,421
6020,9195
39541,132412
39541,7161
39541,84781
18292,
15028,4
15028,2348
15028,11533
9275,1757
9275,6705
9275,191
4547,5
4547,1685
4547,1686
14635,2
14635,2605
14635,2939
29135,
1791,201
1791,11731
1791,310
35651,23446
35651,726
35651,21972
22784,9266
24585,
17990,7110
17990,72363
17990,72362
11560,966
11560,1171
11560,10104
11452,2188
11452,870
18435,
35944,97243
35944,2651
35944,6705
26851,106739
548,880
11590,33
1537,4
12149,995
12149,11050
12149,5264
11812,85
35080,5521
35080,35
35080,1854
441,191
441,8
441,694
8346,22210
8346,12026
8346,3268
14168,5
2565,56
2565,174
307,153
307,193
6393,514
6393,915
12154,9195
12154,10201
12154,554
11630,9195
11630,10201
21970,2
11892,97
11892,23382
11892,174
9334,33
9334,11462
9334,7385
10491,191
10491,701
10491,763
18079,4718
18079,7100
35337,2640
35337,20783
35337,11561
59199,1002
59199,26468
11470,12
11470,21783
11470,17611
16643,77845
16643,508
16643,1302
1282,794
1282,93985
69324,
11468,96043
11468,97
11468,3982
26030,5349
26030,13715
26030,1826
10164,41
28117,21
40555,
28384,559
27094,976
56179,2098
5203,10235
13201,60
13201,140578
13201,995
9689,7
9689,1824
557,19551
557,5
557,34
55106,2102
55106,5
39154,5761
24767,2
33796,559
33796,959
33796,16923
12227,2
12227,10282
12227,12608
10985,51753
10985,497
10985,11837
2251,58248
2251,711
2251,508
2894,7981
2894,37086
2894,22182
14117,174
38360,344
28907,21
245,33
1894,1
1894,25
4012,14159
4012,1539
9026,2650
15417,171
15417,174
28577,60
28577,12112
13963,12601
13963,12602
13963,60
1957,8880
320,1088
320,1089
320,129
9023,521
9023,7
27834,60
17734,
24008,25
53229,5
4614,54502
4614,4
4614,2767
12277,33
15677,5612
15677,5
13153,25
811,33
811,23276
3132,11345
3132,130
3132,9195
9583,10535
9583,11617
18408,25886
18408,36175
18408,36176
13245,5326
2501,33
2501,7384
2501,7385
9637,507
9637,748
9637,174
12100,2812
12100,21
16857,2231
16857,802
16857,7380
52258,6705
52258,11912
52258,2683
10394,269
10394,4117
10394,18737
27451,35
27451,21097
15813,486
15813,2216
15813,2441
18905,662
14774,6434
17898,96657
17898,3418
17898,10308
21635,3468
27945,22064
27945,25
30194,1648
30194,25
10169,73999
10169,1988
13909,6
41805,915
35696,10210
35696,174
11544,2
11544,6125
180,76068
180,44
180,766
9555,57623
9555,2948
9555,57624
57022,2906
57022,53672
17710,4
17710,2348
17710,67244
2022,2608
2022,12
2022,879
50035,40566
9719,
11982,559
12251,5
88818,251
88818,3324
30114,5019
30114,559
30114,275
21972,25
21972,11015
21972,4396
608,5
608,56
608,49325
59387,7899
59387,79
59387,174
26290,19578
26290,3857
17043,68063
17043,68064
17043,890
6278,80
6278,158
6278,7692
4147,80
4147,25
4147,7
16664,2487
14651,104
14651,310
14651,22123
15096,5040
15096,5
20324,17339
20324,16211
49370,3088
49370,16686
49370,5
14902,5
2721,72
11442,7405
11442,21438
11442,15822
1364,693
1364,694
1364,9335
8869,347
8869,79
8869,172
8665,4
8665,763
8665,10104
10996,5
10996,14440
10996,58331
818,595
818,12
818,598
29047,73331
29047,73332
29047,73333
39141,86089
39141,26468
39141,26469
33152,
6404,843
6404,9
6404,4606
19133,4
24130,25
23728,25
3780,882
3780,2680
10786,2070
10786,5
8764,4
13908,5
13908,497
13908,2608
2675,9195
2675,12236
2675,862
12308,
9488,7405
9962,29602
9962,43
9962,29603
9573,171
9573,174
7451,5
7451,333
7451,497
2750,1218
2750,1219
2750,2452
43772,13413
43772,95108
43772,54378
20337,
34070,157
34070,5402
34070,5403
10081,44425
10081,559
10081,81809
11484,60
11484,8772
11692,79
11692,97
11692,172
9266,65082
9266,33
9266,23
3640,4606
30072,10146
30072,174
30072,16061
9357,43
9357,7053
12771,4
12771,551
9296,27465
9296,12
15070,14
15070,421
26942,23301
26942,51691
26942,51692
97447,2901
97447,13728
97447,75449
11243,3959
19975,
10323,8846
10323,21
10323,138398
9595,25
46878,174
24750,41
9941,9195
9941,10531
39833,25
10859,10531
10859,9195
9544,48618
9544,1070
9544,1403
31514,13707
26056,4456
13536,174
13536,1171
13536,1403
20616,89630
20616,2150
20616,18619
16806,5419
16806,25
15516,17610
15516,17611
15516,17612
9299,11955
9299,18332
10611,21
12770,5
12770,497
12770,23
4108,356
4108,6896
4108,972
55903,13313
9685,60
16370,915
16370,8830
18913,56975
18913,9195
18913,10282
14361,9195
14361,8830
18943,10282
18943,9195
32685,8830
32685,9195
12262,15459
33506,9195
33506,889
29515,3302
41582,12
34086,9195
34086,10282
11504,12
19049,21
5506,364
5506,2650
32961,2650
32568,364
32568,2650
19460,7680
19460,22133
19460,7100
575,1107
575,52109
575,330
10550,1403
10550,20033
10550,76492
9034,43
9093,4
9093,14
9093,14160
9039,191
9039,278
9039,5
1958,83
1958,147
1958,183
23550,4235
23550,4236
68569,843
68569,1758
68569,550
11013,4730
11013,4731
129,10342
54714,
11529,9195
11529,333
11529,112208
10771,614
10771,49325
10771,67173
31005,2154
31005,9195
31005,13816
2110,104
2110,356
2110,480
15173,3204
9533,33
9533,21
9533,10308
4107,14063
4107,1095
4107,1898
10575,14
10575,932
10575,96
15720,35459
15720,16647
15720,3857
9260,5367
9260,21625
9260,185
21828,2537
1682,882
18983,882
18983,3582
18983,419
24348,16645
24348,16644
24348,1444
19140,28205
37606,8131
37606,82
11868,1314
12921,21
19953,174
12719,55870
12719,4
12590,7503
12590,7405
37964,
7501,2253
1809,770
1809,143777
1809,1632
13768,2
10994,1512
10994,5367
10994,12426
1430,26136
1430,803
1430,26137
19973,
12600,89164
12600,5261
12600,4570
8051,5
8051,12
8051,178
12779,57736
12779,3287
12779,13419
1613,1218
1613,803
1613,1269
565,6363
565,49325
565,7
14112,278
14112,10565
15192,3918
15192,1020
21925,16645
21925,4596
21925,16644
30309,101524
30309,28
30309,7429
20861,
12647,9195
12477,10342
11009,3978
11009,4
10805,4
17496,4
5917,4376
5917,599
5917,174
31278,112436
31278,93145
44932,15672
44932,15673
30709,21
19429,932
19429,5
11340,10437
11340,19775
11644,1819
6399,20997
25773,31465
26560,33
26560,56
31679,25
12237,16014
15901,16014
12579,53
12579,356
85058,4
25113,33
28893,1950
11646,8815
11646,417
11646,4
24634,33
21764,13765
21764,11493
21764,13766
37936,36555
37936,4952
37936,55005
21874,7965
21874,174
31407,46568
16471,25
39874,36778
39874,4
39874,541
25468,55642
25468,55643
19507,5
31646,7331
31646,7332
14269,12
1672,
9645,79
9645,172
9645,1786
9012,90661
9012,6328
13098,66002
13098,4367
13098,7405
13440,33
12454,10100
12454,635
1360,14
1360,35
1360,689
13441,30639
13441,2757
12208,1482
12208,5
11905,927
11905,1155
1941,799
31918,219
19662,8792
8427,5
9021,2
9021,889
9021,12626
9280,1171
9280,6370
65,24
65,23
10712,1422
10712,129
10712,1512
672,174
672,437
672,436
16351,12800
16351,803
16351,805
542,299
542,300
542,301
30192,
11617,1432
11617,1281
81530,
34341,
11880,46196
11880,8900
11880,9110
1377,4
2528,93494
2528,1610
2528,26194
12716,9
12716,356
12716,310
12717,9
12717,356
12717,310
13888,23808
13888,5
10750,559
10750,1595
25566,4
25566,10308
25566,57072
13386,1429
9538,494
9538,4952
9538,6160
49934,22959
49934,28713
49934,44449
42371,11142
11524,20042
36669,7576
36669,21
36669,10761
17187,33
10426,12
32625,26468
8198,932
8198,23861
8198,78240
64,357
64,10565
64,49
13376,51590
13376,5
13376,2608
15074,4
15074,16849
15074,16850
2103,574
2103,25
9016,6125
9016,2
16028,10146
16028,7405
16028,10565
27070,3052
27070,144644
20992,318
66091,344
6007,2009
25239,117595
25284,236
25284,1155
35612,
14433,2912
9932,48638
9932,79
9932,172
13369,33
13369,11952
2757,5
2757,278
2757,10565
7299,35304
7299,7405
4241,1605
22257,1829
17360,4
17360,898
38849,1950
29743,4986
40219,44428
40219,60
16363,33
16363,6
171,28766
171,9
171,7961
42124,2214
42124,140800
17590,174
13497,711
11852,2608
11852,9195
7303,2455
201,4
201,76068
2755,1565
2755,12
21868,4626
10856,9335
10856,23490
10856,11954
18602,11842
18602,11875
18602,803
121,12
121,11
121,5237
25838,37839
25838,30169
25838,94943
1429,9195
1429,4319
13435,2510
13435,43
13435,25
3131,14
3131,7380
3131,7381
2642,4258
2642,97
2642,79
11022,44
11022,4
11022,35
9491,4233
9491,12360
9491,49803
2149,21
20139,219
19067,7049
19067,4
14931,41
14931,3002
11317,5
11317,23
4032,5
4032,23
8392,10342
8392,12516
8392,12523
12232,659
11706,4
11706,217
26946,13751
26946,4928
16938,43459
16938,3238
16938,17468
4561,619
4561,1137
16993,2070
16993,5
21332,5
640,11084
640,367
640,368
10599,14
10599,5891
10599,5892
1574,14
1574,734
1574,8797
590,4
590,14
590,258
13560,1178
13560,246
13560,803
29339,11351
29339,834
29339,60
423,250
423,208
423,260
16225,2216
16225,15546
16225,91006
262,10214
262,25
15395,
4912,14
4912,1755
4912,1757
23626,19342
23626,5367
23626,185
12090,19352
12090,3929
12090,25
36273,
9582,21447
9582,21
10628,97
10628,130
10628,174
11078,5
598,345
598,346
598,856
43886,6
11222,45
11222,223
11222,1704
13199,63240
13199,33
13199,8847
8073,2325
15278,33
14667,
15734,3468
15734,4
34148,10330
53027,41
26252,7046
24742,41
5968,41
10727,497
10727,21838
10727,21839
9045,13837
9045,22182
9045,22370
9082,17823
80965,8101
61807,14
61807,3324
61807,3906
7514,4717
7514,31400
39349,22051
39349,919
39349,10157
12253,7
9358,12
9358,3169
1647,58262
9027,33
9027,694
21189,11949
21189,11950
21189,11951
10894,29693
10894,29694
28528,5
12490,550
12490,1898
12490,315
15802,14345
15802,14346
15802,14347
10724,171
10724,174
37191,25
81001,5771
81001,25
10150,688
10150,1155
10150,29
16407,2734
8288,41
15600,33
11949,20076
11949,5
42130,44400
42130,1583
23942,24449
23942,542
23942,45300
25872,10778
25872,25
14645,4765
14645,875
14645,13048
21923,2070
21923,106728
1563,6116
17132,105499
59533,17251
29702,37451
24830,
9699,1582
9699,6407
9699,60
30789,14468
30789,14469
47955,4
23943,10720
23943,49131
23943,106891
9919,4
6038,58264
6038,158
6038,9195
9480,19551
9480,10104
9480,1171
14873,5391
13132,
1956,1171
1956,32598
1956,32599
12112,63893
12112,884
12112,5281
12139,3592
12139,477
12139,174
24883,70
17264,60
17264,340
33364,21
59401,21
22233,10330
22233,1830
22233,1823
4952,10330
4952,1823
991,632
4911,763
4911,1809
4911,1810
16072,174
16072,1765
16072,17462
11615,24
11615,33
11615,763
11635,2364
11635,7
102,76
102,118
14293,12026
105024,
10623,1885
10623,174
9613,46694
9613,806
9613,8582
21867,15125
21867,4
49680,94
49680,4520
49680,310
6524,21
11244,36654
11244,21
23834,6851
23834,23935
23834,3657
10678,9195
10678,1172
9567,5
9567,497
9567,890
979,856
979,616
979,694
13819,20993
1591,24212
1591,740
1591,1704
24186,
455,43
455,1490
455,2406
10632,11462
10632,126
10929,48772
10929,12
16229,1020
12079,23909
12079,15231
12079,18811
36362,10253
36362,21
23159,5
15347,3066
15347,10427
37258,60
37258,624
37258,13721
8996,2551
8996,2552
8996,223
17729,33
12157,9195
12157,1380
11571,10199
11571,10200
11571,25
10293,223
10293,7110
2671,1194
2671,1195
45129,181
45129,66632
45129,66633
42618,33
41164,4
9557,2188
9557,2090
6171,13040
6171,79
6171,97
13691,3475
11523,14
14675,5
10782,763
10782,25358
10782,11317
9341,4
9341,496
9341,2199
