company_id,company_name,country_id
41251,Reveal Entertainment,
1092,Mockingbird Pictures,US
2313,Andrea Sperling Productions,
18758,Edison Manufacturing Company,US
12292,Temple Hill Entertainment,US
20938,Liberty Pictures,
696,Rogue Marble,
36650,Iron Film,
1441,Associated British Picture Corporation,GB
402,Luna Filmproduktion,
141138,TLA Releasing,
20396,Kernos Filmproduktionsgesellschaft & Company,
11608,Fundacja Kultury,
11609,Camerimage Festival,
11610,Absurda,
142725,Elite Group Enterprises,
70319,Sunset Gower Studios,
1309,Rainforest Entertainment,US
6858,Universal Studios Home Entertainment,
20999,Produzione Film Giuseppe Amato,
21000,Rizzoli Editore,
1611,Sarah James Productions,
2248,A-Mark Entertainment,
1224,Intrepid Pictures,US
60611,Lauren Levine Productions Inc.,
23890,Hal Lieberman Company,
68353,CKRush Entertainment,
2870,Identity Films,US
3101,Three Way Productions,
24133,Night and Day Pictures,
12270,Daniel Bobker Productions,
51851,Berrick Filmproduktion,
51852,Blood & Chocolate Productions Ltd,
20394,Young Hannibal Productions,
20395,Carthago Films S.a.r.l.,
7777,Slot Machine,FR
6303,Rakontur,
1031,Filmazure,
1032,Pirol Stiftung,
1033,Victoires International,
1861,Polish Brothers Construction,
28320,Rocket Pictures,GB
2844,Prospero Pictures,CA
3922,A. Film Production,DK
3564,Rick Lashbrook Films,
3379,Eleven Eleven Films,
20241,Crystal Sky Pictures,
3096,Tyler Perry Studios,US
10222,Reserve Room,
37845,Principato-Young Entertainment,
67496,Avşar Film,TR
443,Big Talk Productions,GB
847,Banque Populaire Images 6,
849,Cofinova 2,FR
10571,Asylum Films,
911,Roadside Attractions,US
3887,Velvet Steamroller Entertainment,
29003,BloodWorks,
25188,Rattlesnake Productions,
3063,Synthetic Worlds,
6354,Wild Hogs Productions,
2994,Hollywood Gang Productions,US
20569,Michael Phillips Productions,
129499,Boston Investments,
129502,CJ Venture Investment,
2689,2 Entertain,
6342,Bueprint Pictures,
2378,Offspring Entertainment,US
3800,Sunlight Productions,
5176,Fortress Features,
57421,Grosvenor Park Impact Productions,CA
2890,Fox Atomic,
3463,Imagi Animation Studios,
70995,Imagi Production,
865,Motel Films,
1991,Motion Investment Group,BE
73971,Revolution Dream Productions,
19965,Chime Films,
15763,Eyetronics,
5614,Envision Films,
24206,Film Concorde,
20478,Moving Picture Company,GB
8811,The Cat in the Hat Productions,US
54210,MGM Animation/Visual Arts,US
2363,Cold Spring Pictures,
6759,Adult Swim,US
6760,Williams Street,US
13534,First Look Pictures,US
11942,Sofica Valor 7,
41359,M7 Filmproduktion,
3323,Land Films Inc.,
107248,Sharkwater Productions,CA
16636,Shapiro-Glickenhaus Entertainment,
12050,Paprika Film Partners,
2690,Screen Yorkshire,GB
70994,Zadan / Meron Productions,
785,Sociedad General de Cine S.A.,
42393,Lauren Films,
102728,Firelight Media Inc.,US
15782,Seventh Art Releasing,
10622,Public Broadcasting Service,US
11571,Samson Films,IE
12691,DMK Mediafonds International,DE
19651,Blue Sky Films,
19528,ApolloProScreen Filmproduktion,
34725,Moho Film,KR
7770,ApolloProMovie,
1435,Left Turn Films,
9987,Lipsync Productions,GB
1370,Castel Film,RO
230,Boje Buck Produktion,
7428,Meno Films,
90743,Schick Sunn Classics,
4664,Jensen Farley Pictures,
86473,Nat and Patrick Wachsberger Productions,
10881,Bernd Eichinger Productions,
2743,Astral Media,
4251,Anagram Pictures,CA
19940,Kairos,
1014,Target Media Entertainment,
3801,VIP 2 Medienfonds,
10760,VIP 1 Medienfonds,
11845,Wintergreen Productions,
135316,Tom DeSanto & Don Murphy Production,
87390,Gross Entertainment,
58553,Michaels-Goldwyn,US
23420,Vaughn Productions,
80853,AKOM Production Company,
96084,Rough Draft Feature Animation,
2894,360 Pictures,
11347,Ludlum Entertainment,
2612,Les Productions du Trésor,FR
46052,SW7D Productions,
52059,Rocket Science Inc.,
20754,W B I Films,
52060,Duly Noted,
101442,Blue Star Entertainment,
46221,Zookeeper Productions,
2234,Baldwin Entertainment Group,
702,3L Filmproduktion GmbH,
764,Polaris Film Productions,FR
765,Tempête Sous Un Crâne Productions,FR
3215,Carsey-Werner Company,
14576,Ascot Elite Home Entertainment,
2778,City Lights Pictures,US
21750,Alterian,
150290,Daft Arts,
292,23/5 Filmproduktion,DE
859,Saga Film,BE
5545,Mobra Films,RO
35020,Mindshare Media,
8796,Representational Pictures,US
2088,NALA Films,US
3064,Shanghai Kid Films,
9149,Shogakukan,JP
2055,Skyline Films,GB
2054,Ruby Films,
2414,Kiss the Cactus,US
2412,Column Productions,
2413,Ironworks Productions,
95343,Milestone Entertainment,
41051,Into the Wild,US
80510,Monkey Dance Productions,US
22881,Mayhem Pictures,US
13480,Haishang Films,
10991,Jon Shestack Productions,
771,Mandate Pictures,US
19731,Lars Productions,
24339,HorrorFlix,
41427,Suzanne DeLaurentiis Productions,
84593,Société des Producteurs de L'Angoa,
58,Sony Pictures Classics,US
311,PROCIREP,FR
1915,Becker International,
1916,Claraflora,
59963,John Calley Productions,US
14938,Zik Zak Filmworks,IS
1466,Live Stock Films,
75413,nordmedia Fonds,DE
867,Anka Film,
95102,VisionQuest Productions,
47046,Universal Pictures do Brasil,
925,Nu Image,US
8083,Film Rites,US
1903,Columbus 81 Productions,
2288,Michael Cerenzie Productions,
2286,Linsefilm,
1997,Banques Populaire Image 7,
1784,Partizan,FR
16136,Productora Mex. Desconcida,
30131,Southpaw Entertainment,US
2741,Falling Sky Entertainment,
95289,Cherry Road Films,
101957,AQS,CZ
3837,Bioscop,CZ
64295,In Film Praha,CZ
8908,Andalasia Productions,
11746,Daybreak Productions,
10930,Bagdasarian Productions,
29500,The Curiosity Company,US
67210,Fox Television Animation,US
72153,Wells Productions,
2361,Ad Hominem Enterprises,
23105,Lone Star Film Group,
1182,Telecinco Cinema,ES
11651,Rodar y Rodar,ES
8745,Swiss Dots,
8744,Veer,
17049,Two Ton Films,
2299,Wonderland Films,
3121,Stan Winston Productions,
3561,No Matter Pictures,
121852,Halcyon Pictures,GB
13369,Super Crispy Entertainment,US
81036,Tristero Filmes,BR
33792,Primo Filmes,BR
93181,Branca Filmes,BR
3585,David Eick Productions,
7534,R&D TV,
11282,USA Cable Entertainment,US
412,Wendy Finerman Productions,
6332,Dune Entertainment III,US
1721,Iberville Productions,
63997,PVR Pictures,IN
1872,Bleiberg Entertainment,US
1873,Sophie Dulac Productions,FR
9974,ICAA,ES
11461,Bad Robot,US
3960,ArieScope Pictures,US
16142,Haruki Kadokawa Films,JP
55494,Sony PCL,
13412,Imagica,JP
11884,J.C.Staff,JP
2397,Cohen/Pearl Productions,
19248,3 in the Box,
3251,Pelican Productions LLC,
14531,Pop Films,MX
1093,Shoreline Entertainment,US
21498,Internationale Filmproduktion Eagle,DE
20899,Twins Financing,
2376,Blueprint Pictures,GB
4098,Carnaby International,
4249,Hanover Films,
3568,Teeth,
5749,Pierpoline Films,
49123,Ringerike Erste Filmproduktion,
2245,Entertainment Films,
2246,Material Entertainment,
6847,Beech Hill Films,US
8733,Wider Film Projects,
15105,M.E.G.A. Films,
135524,Trybe Films,
10884,The Department of Trade and Industry of South Africa,
2729,Omnilab Media,
860,Celluloid Dreams,FR
2457,Halcyon Pictures,US
424,Babelsberg Film GmbH,
11996,Andreevsky Flag Film Company,
16522,Kinofabrika,
16524,Eurasia Film Production,
146007,Rogues Harbor Studios,
146008,Fine Films (II),
146009,Shine Global,
128263,Internationale Filmproduktion Poseidon,
116469,LSG Productions,
3240,Artfire Films,
2053,Grosvenor Park Media,GB
4887,Fox Filmes do Brasil,BR
13969,Globo Filmes,BR
39242,Gentle Machine Productions LLC,
4349,Amrion,EE
6182,Eesti Televisioon,EE
23423,Baumgarten Management and Productions (BMP),
59969,GEM Global Entertainment Magyar,
3612,Sherazade Film Development,
5388,Sony Pictures Home Entertainment,US
11341,Stage 6 Films,US
76634,Huayi Brothers Media Corporation,
2546,Peirce Pictures,
111363,Concert Productions International,
138306,Grand Entertainment (Row),
2673,La Fabrique de Films,FR
16468,BR Films,
6301,CinéCinéma,FR
23003,Internationale Filmproduktion Prometheus,
12807,Overture Films,US
12977,Black Camel Pictures,
8456,Mainline Releasing,
133792,Good Film Productions,
2736,Premise Media Corporation,
420,Marvel Studios,US
7297,Fairview Entertainment,US
3586,Absolute Entertainment,
11150,Googly Films,
11151,Deep Films,
4916,Penn Station Entertainment,
77798,"One Media, The",
7075,Metanoia Films,
48752,Bella Productions,
3328,GP Pictures,
5574,Modernciné,
12221,Modern Girl Productions,
26834,Priority Pictures,
2712,Kali Films,
1694,Darren Star Productions,US
25846,BSF Film,
14712,Occupant Films,
2852,CCCP,
2853,Czar,
3571,Prodigy Pictures,
7997,Eurasia Investments,
12259,W.I.P.,CZ
23375,Coattails Entertainment,
9206,Zero Fiction Film,
74695,Ming Productions,
2526,Kickstart,US
41756,GH Three,US
23164,Entertainment Film Distributors,GB
52007,American Girl Brands,
2454,Goldsmith-Thomas Productions,
11665,SBK Pictures,
25838,Occupant Entertainment,
21673,Discovery Films,
15479,Scream HQ,
3912,Larande Productions,
8813,Videocraft International,
34441,Littlestar,GB
2655,Internationale Filmproduktion Richter,DE
2355,Hirsch,
19010,Emu Creek Pictures,
16341,Bill Melendez Productions,
16340,Lee Mendelson Film Productions,
4647,Fever Dreams,
2064,Lithuanian Film Studio,LT
12370,Filmax International,
19241,Acme Shark,US
57748,Kawoosh! Productions DTV II,
57749,MGM Global Holdings,
19148,A Lucky Old Sun Production,
10989,Muskat Filmed Properties,US
6724,Upload Films,
3074,Pantry Films,
22539,Tooley Productions,
4740,Gary Sanchez Productions,US
52145,Crying Box Productions,
12840,Red Box Films,GB
50510,BBC Storyville,
3126,The Mob,
64683,Corvid Pictures,
12976,Shadow Shows,
10031,Morena Films,ES
15878,Fondo de Inversión y Estímulos al Cine (FIDECINE),
75897,Buenaventura,MX
2422,Prescience Film Fund,
22056,Midnight Picture Show,
85817,Harwood Hunt Productions,
9122,Cohen Media Group,US
4289,BeeTrain,JP
29508,Paul Schrader Productions,
3213,Disney Channel,US
12379,Internationale Filmproduktion Stella-del-Sud Second,DE
108270,Lucasfilm Animation,US
22110,First Foot Films,
17931,Bridgit Folman Film Gang,IL
703,Razor Film Produktion,DE
3576,EFTI,
15636,Alta Loma Entertainment,
15361,Luna Pictures,
114737,Grosvenor Park Media,US
11259,Babylon,
20240,MNP Entreprise,
3314,Crescendo Productions,
13672,The Onion,
7375,Dark Lot Entertainment,
1191,Haxan Entertainment,
21106,Axon Films,
4205,Groundswell Productions,US
20157,KMP Film Invest,
7296,K/O Paper Products,US
2731,Intandem Films,
23462,HJB Filmproduktion,
5679,The Universal Film Mfg. Co.,
2724,Abandon Entertainment,
2179,Collision Entertainment,
2599,Blue Askew,
2726,Emperor Motion Pictures,
2727,Global Entertainment Group,
2953,New Wave Entertainment,US
4220,Management 360,
1785,Likely Story,US
139472,Projective Testing Service,
5294,Mpower Pictures,
5754,Rat Pack Filmproduktion,DE
46224,Medienfonds GFP,
7949,Chris Sievernich Filmproduktion,
7951,Grey City,
2718,Stella-del-Süd,
12066,O'Connor Brothers,
59972,IDEA Filmproduktions,
25191,Legendary Films Inc.,
5856,Sci-Fi Channel,US
17,Warner Bros. Entertainment,US
4160,Lost Tales Films,
4161,NS Pictures,
2439,Bee Vine Pictures,JP
28787,WideAwake,
3075,Internationale Filmproduktion Stella-del-Süd,
4667,Bitters End,JP
790,Samsa Film,LU
4640,Akita Publishing,
1705,Krabat Filmproduktion,
1706,Seven Pictures Film,
39016,Alan Sacks Productions,
6344,Pavel Lungin Studios,RU
44783,Smart Entertainment,
3572,Indion Entertainment Group,
25487,ContentFilm International,
3595,Magnet Releasing,US
7888,ScreenWest,
3272,Aramid Entertainment Fund,
26173,Barnsnape Films,
6877,Grive Productions,
2795,Ott Medien,
10156,Affirm Films,US
3290,Carmel Entertainment,
2879,Exodus Film Group,
10173,Exodus Productions,
2600,Blast! Films,GB
8848,MHF Zweite Academy Film,
11106,Marvel Knights,US
88008,Amoeba Films,
66465,Lone Star Productions,
20374,Earth Canada Productions,
5163,Laura Bickford Productions,
3534,Goodspeed Productions,
27351,Matten Productions,
10138,Double Nickel Entertainment,US
2849,BONES,JP
7504,Top Rope,US
6100,Achte Babelsberg Film,
1311,The Asylum,US
2075,MMG Film & TV Production,BE
52896,Choke Film,
2954,Sky TV,
3087,MSNBC Films,
4748,Oscilloscope,US
17449,Grosvenor Park Productions,US
20634,"Bedford Falls Company, The",
5219,Sunswept Entertainment,
11726,The Yomiuri Shimbun,
4054,Mandarin Films Distribution Co.,
3047,Dead Gentlemen Productions,US
4298,Remstar Productions,
1996,Novo RPI,
2865,Insight Film Studios,CA
4297,Redwood Palms Pictures,
10086,Arsénico Producciones,
12955,Zip Films,
23501,Fine Productions,
7738,Sketch Films,GB
20360,Internationale Filmproduktion Blackbird Erste,
3401,Fox West Pictures,
46222,Hey Eddie,US
8575,Rollercoaster Films,
8915,Pandemonium,
212,Infinity Features Entertainment,
34449,Chemin Vert,
34450,Cartel Productions,FR
42170,G.D.H.,
1077,GONZO,JP
3219,Amuse Soft Entertainment,
57977,Asahi Shimbun,
3086,Image Entertainment,US
2387,sabotage film GmbH,
1533,Indigo Film,IT
779,Lucky Red,IT
103454,Parco Film,
4399,Barunson E&A,KR
15282,Steel Mill Pictures,
3194,Bernard Gayle Productions,
4322,Compound B,US
79894,Integrated Films,
27317,Medienproduktion Poseidon Filmgesellschaft,
7374,Back Lot Pictures,
11640,Mobicom Entertainment,
8935,Zinc Entertainment Inc.,
73872,G.T. Film Production,
58219,From Out of Nowhere Productions,US
141077,DKZ Films,
130011,Hyphenate Films,
142164,Kambam-Ramnath-Weston Productions,
22477,Zootrope Films,
3608,After Dark Films,
12196,Medienproduktion Prometheus Filmgesellschaft,
1683,Andell Entertainment,
5340,Left Bank Pictures,GB
3317,Lunar Industries,
3316,Liberty Films UK,
3318,Xingu Films,
3281,GK Films,GB
1719,Canana Films,MX
89636,Creando Films,
14635,Primary Productions,
29682,Merope,
4436,Disneynature,FR
9050,BBC Natural History Unit,GB
22746,Movie Prose,
22747,C.O. Films,
12133,Scimitar Productions,
3378,Blue Snow Productions,
3380,Spirit Dance Entertainment,
4435,Third Rail Releasing,
4021,The Halcyon Company,
3599,Speak Productions,
11092,Ram Bergman Productions,US
2421,Foreign Film Productions,
11250,Buckaroo Entertainment,
16946,Weinstock Productions,
7947,"Moving Pictures, DPI",US
122129,Ithaca Pictures,US
3527,Green Hat Films,US
12235,IFP Westcoast Erste,
320,Trollhättan Film,SE
2568,Lunar Films,GB
2274,Element Films,
207,Agat Films & Cie / Ex Nihilo,FR
2830,Rival Pictures,
44997,Zwart Arbeid,NO
3553,Euforia Film,
23682,FilmCamp,NO
11916,Sid & Marty Krofft Pictures,
89562,Internationale Filmproduktion Stella-del-Sud Third,
23467,Prime Meridian Pctures,
12536,Kurtzman/Orci,
7433,Ocean Pictures,
59891,Land Associates,
4438,Digi Art,
15196,Animation Picture Company,
20343,Film Capital Europe Funds (FCEF ),
20344,First Light,US
2383,PointBlank Films,
14645,Entertainment Farm (EF),
836,Elzévir Films,FR
12966,Perdido Productions,US
50824,Panther,
5674,SF Studios Production,DK
22548,Adelstein-Parouse Productions,
6329,MTV Studios,US
12029,Curmudgeon Films,
4616,Freestyle Releasing,
4636,Social Capital,
4716,Snoopadelic Films Inc.,
4811,Warner Premiere,US
4364,Watermark Pictures,US
2531,MRC,US
10656,Four by Two,
18302,Entertainment Motion Pictures,
19037,Umedia,BE
11921,Le Tax Shelter du Gouvernement Fédéral de Belgique,BE
166,Peter Rommel Productions,
2032,Orange Pictures,
25083,Casa Bonita,
12749,F24 Film,
22655,Remstar Media Partners,
4253,Don Carmody Productions,CA
43760,Imaginarium Entertainment Group,
8533,LD Entertainment,US
8853,Rogue,
8504,Block / Hanson,US
3812,It's a Laugh Productions,US
20356,Millar Gough Ink,
1003,Filmkameratene,NO
22034,B & T Film,
5123,Miso Film,DK
4145,Studio Khara,JP
2634,Andertainment Group,
2635,Crescent City Pictures,
2636,Tag Entertainment,
15073,Enlightenment Productions,
11755,Bece Canada Productions,
3639,Whamaphram Productions,
22510,Zoetrope Argentina,
11366,Str8jacket Creations,
6082,Filmirage,
15888,Moving Pictures,US
5517,100 Bares,AR
10280,Arc Productions,
4128,Dog Lamp Films,GB
13308,Guión Producciones Cinematográficas,
16067,Suevia Films,ES
7553,Trionfalcine,
1782,Smoke House Pictures,US
32157,Right of Way Films,US
6822,Jaffe / Braunstein Enterprise,
48792,Parallel Zide,US
48788,Practical Pictures,
9233,Woolner Brothers Pictures Inc.,
11267,Focus Features International (FFI),
11268,Benex Movie Expert Fund,
3172,Blumhouse Productions,US
21223,Solana Films,
7357,Jerkschool Productions,
9177,Eisei Gekijo,
75352,Forces et voix de la France,
4186,Quickfire Films,GB
4183,Diamond Docs,US
4184,SkyFish Films,
61416,Filmsmith Productions,
61417,Medici Entertainment,
21733,Double Edge Films,
4226,Atmo Media Network,
2659,Starz Media,US
5860,Anchor Bay Films,US
23784,Little Sam Films,
14358,1821 Pictures,
2564,Ciné@,FR
4403,Stuber Productions,
4575,Vivendi Entertainment,
5257,The Film Department,US
5802,Evil Twins,
4232,menuet,
4634,Oceana Media Finance,
6563,Barbarian Films,
5422,Sherwood Schwartz Productions,
23737,Storitel,
23735,Mann Made Films,
11406,Межрабпом-Русь,
68539,Hochschule für Bildende Künste Hamburg,
68540,GHK Kassel,
2461,Chris Brinker Productions,
5615,Six Point Harness,
