person_id,name,department,birthday,deathday,gender,birth_place
42174,Kay Lenz,Acting,1953/03/04,,1,"Los Angeles, California, USA"
147290,Mary Stavin,Acting,1957/08/20,,1,"Örebro, Örebro län, Sweden"
72028,Arye Gross,Acting,1960/03/17,,2,"Los Angeles, California, USA"
119941,Jonathan Stark,Acting,1952/02/16,,2,"Erie, Pennsylvania, USA"
74086,Bill Maher,Acting,1956/01/20,,2,"New York City, New York, USA"
7907,John Ratzenberger,Acting,1947/04/06,,2,"Bridgeport, Connecticut, USA"
16758,Marius Weyers,Acting,1945/02/03,,2,
55676,Sandra Prinsloo,Acting,1947/09/15,,1,
55674,N-Xau,Acting,1944/12/16,,2,Namibia
55677,Louw Verwey,Acting,,,0,
55675,Michael Thys,Acting,,,0,
70965,Lena Farugia,Acting,1951/06/01,,1,"New York, New York, U.S.A."
70966,Hans Strydom,Acting,,,2,"Durban, Natal, South Africa"
70967,Eiros,Acting,,,0,
1156383,Nadies,Acting,,,0,
87769,Dick Martin,Acting,1922/01/30,,2,
4496,Nora Dunn,Acting,1952/04/29,,1,"Chicago, Illinois, USA"
17637,Taye Diggs,Acting,1971/01/02,,2,"Rochester, New York, USA"
116027,Eli Marienthal,Acting,1986/03/06,,2,Santa Monica - California  USA
37918,Inés Sastre,Acting,1973/11/21,,1,"Valladolid, Castilla y León, Spain"
234396,Dario Cantarelli,Acting,,,0,
555716,Cinzia Mascoli,Acting,,,0,
103180,Valeria D'Obici,Acting,1952/04/17,,1,"Lerici, Italy"
157914,Tracy Arnold,Acting,,,0,
27736,Tom Towles,Acting,1950/03/20,,2,"Chicago, Illinois, U.S."
1265139,David Katz,Acting,,,0,
67161,Mary Demas,Acting,,,0,
11147,John Cassavetes,Directing,1929/12/09,,2,"New York City, New York, U.S."
12022,Sidney Blackmer,Acting,1895-07-13,,2,"Salisbury, North Carolina, USA"
12023,Maurice Evans,Acting,1901/06/03,,2,"Dorchester, Dorset, England, UK"
29508,Barret Oliver,Acting,1973/08/24,,2,"Los Angeles, California, USA"
124442,Tami Stronach,Acting,1972/07/31,,1,"Tehran, Iran"
29512,Gerald McRaney,Acting,1947/08/19,,2,"Collins, Mississippi, USA"
62870,Chris Eastman,Acting,,,2,
124433,Darryl Cooksey,Acting,,,0,
27773,Jonathan Brandis,Acting,1976/04/13,,2,Danbury - Connecticut - USA
112731,Kenny Morrison,Acting,1974/12/31,,2,
149409,Clarissa Burt,Acting,1959/04/25,,1,"Philadelphia, Pennsylvania"
124546,John Wesley Shipp,Acting,1955/01/22,,2,"Norfolk, Virginia, USA"
38682,Martin Umbach,Acting,1956/03/16,,0,Munich - Germany
22354,David Miller,Acting,1942/08/19,,2,"Watford, England, UK"
27587,George Wilson,Acting,,,2,
22355,Sharon Taylor,Acting,,,1,
22356,J. Stephen Peace,Writing,1953/03/30,,2,"San Diego, California, USA"
22371,Ernie Meyers,Acting,,,0,
166827,Gail Neely,Acting,,,1,
1271818,Robert Harden,Acting,,,0,
1073197,Barry Brenner,Acting,,,2,
97699,Dawn Wildsmith,Acting,1963/06/11,,1,"Carmel, California, USA"
97868,Michael Sonye,Acting,,,2,
43479,David Conrad,Acting,1967/08/17,,2,Pittsburgh - Pennsylvania - USA
10825,Donal Logue,Acting,1966/02/27,,2,"Ottawa, Ontario, Canada"
19184,Mark-Paul Gosselaar,Acting,1974/03/01,,2,"Panorama City, California, USA"
77028,Poppy Montgomery,Acting,1972/06/15,,1,"Sydney, New South Wales, Australia"
58058,Lochlyn Munro,Acting,1966/02/12,,2,"Lac La Hache, British Columbia, Canada"
21595,Alyson Hannigan,Acting,1974/03/24,,1,"Washington, District of Columbia, USA"
58692,Melinda McGraw,Acting,1963/10/25,,1,"Nicosia, Cyprus"
126583,Alan Gelfant,Acting,1957/05/21,,2,"Syracuse, New York, USA"
185773,H. Jon Benjamin,Acting,1966/05/23,,2,"Worcester, Massachusetts, USA"
20047,Cara Buono,Acting,1974/03/01,,1,"The Bronx, New York, USA"
29791,Lynn Redgrave,Acting,1943/03/08,,1,"London, England, UK"
990400,Victoria Foyt,Acting,,,0,
131814,Michael Brandon,Acting,1945/04/20,,2,"Brooklyn, New York, USA"
1222446,Glynis Barber,Acting,1955/10/25,,1,"Durban, South Africa"
14504,John Dall,Acting,1918/05/26,,2,"New York City, New York, U.S."
12497,Farley Granger,Acting,1925/07/01,,2,"San Jose, California, USA"
17660,Constance Collier,Acting,1878-01-22,,1,"Windsor, Berkshire, England, UK"
17661,Douglas Dick,Acting,1920/11/20,,2,"Charleston, West Virginia, United States"
21416,William Devane,Acting,1939/09/05,,2,"Albany, New York, USA"
8223,Jon Finch,Acting,1941/03/02,,2,"Caterham, Surrey, England"
8225,Barry Foster,Acting,1927/08/21,,2,"Beeston, Nottinghamshire, England, UK"
8228,Barbara Leigh-Hunt,Acting,1935/12/14,,1,"Bath, Somerset, England, UK"
8227,Anna Massey,Acting,1937/08/11,,1,"Thakeham, West Sussex, England, UK"
8224,Alec McCowen,Acting,1925/05/26,,2,"Tunbridge Wells, Kent"
24363,Frederick Stafford,Acting,1928/03/11,,2,Czechoslovakia
24364,Dany Robin,Acting,1927/04/14,,1,"Clamart, Hauts-de-Seine, Île-de-France, France"
17580,John Vernon,Acting,1932/02/24,,2,"Zehner, Saskatchewan, Canada"
10073,Karin Dor,Acting,1938/02/22,,1,"Wiesbaden, Germany"
45524,Hansjörg Felmy,Acting,1931/01/31,,2,"Berlin, Germany"
34405,Ludwig Donath,Acting,1900/03/06,,2,
26517,Wolfgang Kieling,Acting,1924/03/16,,2,
6930,Diane Baker,Acting,1938/02/25,,1,"Hollywood, California, USA"
6931,Martin Gabel,Acting,1912/06/19,,2," Philadelphia, Pennsylvania, U.S"
6932,Louise Latham,Acting,1922/09/23,,1,"Hamilton, Texas, USA"
14505,Harold J. Stone,Acting,1913/03/03,,2,"New York City, New York, U.S."
2078,Charles Cooper,Acting,1926/08/11,,2,"San Francisco, California, USA"
8237,Doris Day,Acting,1922/04/03,,1,"Cincinnati, Ohio, USA"
8238,Brenda De Banzie,Acting,1909/07/28,,1,"Manchester, England, UK"
8239,Bernard Miles,Acting,1907/09/27,,2,"Uxbridge, Hillingdon, Middlesex, England, UK"
8240,Alan Mowbray,Acting,1896-08-18,,2,"London, England, UK"
22600,Edmund Gwenn,Acting,1877-09-26,,2,"Wandsworth, London, England, UK"
24367,John Forsythe,Acting,1918/01/29,,2,"Penns Grove, New Jersey, USA"
12969,Mildred Natwick,Acting,1905/06/19,,1,"Baltimore, Maryland, U.S."
68642,Mildred Dunnock,Acting,1901/01/25,,1,"Baltimore, Maryland, U.S."
32923,Brian Aherne,Acting,1902/05/02,,2,"King's Norton, Worcestershire, England, UK"
38244,O.E. Hasse,Acting,1903/07/11,,2,"Obersitzko, Prussia, Germany [now Obrzycko, Wielkopolskie, Poland]"
12499,Robert Walker,Acting,1918/10/13,,2,"Salt Lake City, Utah, USA"
12498,Ruth Roman,Acting,1922/12/23,,1,"Lynn, Massachusetts, USA"
12500,Patricia Hitchcock,Acting,1928/07/07,,1,"Kensington, London, England, UK"
12505,Kasey Rogers,Acting,1925/12/15,,1,"Morehouse, Missouri, USA"
2896,Marlene Dietrich,Acting,1901/12/27,,1,"Berlin, Germany"
20392,Michael Wilding,Acting,1912/07/23,,2,"Leigh-on-Sea, Essex, England, UK"
20393,Richard Todd,Acting,1919/06/11,,2,"Dublin, Ireland"
11184,Warwick Davis,Acting,1970/02/03,,2,"Epsom, Surrey, England, UK"
12658,Patricia Hayes,Acting,1909/12/22,,1,
77075,Norm Macdonald,Acting,1963/10/17,,2,"Québec City, Québec, Canada"
20788,Artie Lange,Acting,1967/10/11,,2,"Union Township, New Jersey, USA"
54826,Traylor Howard,Acting,1966/06/14,,1,"Orlando, Florida, USA"
64896,Michael Wong,Acting,1965/04/16,,2,"Albany, New York, USA"
100784,Ann Todd,Acting,1909/01/24,,1,"Hartford, Cheshire, England"
11169,Charles Coburn,Acting,1877-06-19,,2,"Macon, Georgia, USA"
97777,Ethel Barrymore,Acting,1879-08-15,,1," Philadelphia, Pennsylvania, USA"
93895,Tallulah Bankhead,Acting,1902/01/31,,1,"Huntsville, Alabama, U.S."
79246,William Bendix,Acting,1906/01/14,,2,"New York City, New York, United States"
93896,Mary Anderson,Acting,1918/04/03,,1,"Birmingham, Alabama, USA"
85437,John Hodiak,Acting,1914/04/16,,2,"Pittsburgh, Pennsylvania, U.S."
7665,Macdonald Carey,Acting,1913/03/15,,2,"Sioux City, Iowa, USA"
7667,Patricia Collinge,Acting,1892-09-20,,1,"Dublin, Ireland"
4071,Otto Kruger,Acting,1885-09-06,,2,"Toledo, Ohio, USA"
12156,Alan Baxter,Acting,1908/11/19,,2,"East Cleveland, Ohio, USA"
136895,Clem Bevans,Acting,1879-10-16,,2,"Cozaddale, Ohio, USA"
19406,Robert Montgomery,Acting,1904/05/21,,2,"Fishkill Landing [now Beacon], New York, USA"
117419,Gene Raymond,Acting,1908/08/13,,2,"New York City, New York, USA"
105007,Philip Merivale,Acting,1886-11-02,,2,"Rehutia, Manickpur, India"
99461,Cedric Hardwicke,Acting,1893-02-19,,2,"Lye, Worcestershire, England, UK"
552407,Horace Hodges,Acting,1865-12-19,,2,
552408,Hay Petrie,Acting,1895-07-16,,2,"Dundee, Tayside, Scotland, UK"
3679,Frederick Piper,Acting,1902/09/23,,2," London, England, UK"
231088,Herbert Lomas,Acting,1887-01-17,,2,"Burnley, Lancashire, England"
14298,Margaret Lockwood,Acting,1916/09/15,,1,"Karachi, British India"
14303,Basil Radford,Acting,1897-06-25,,2,"Chester, England, UK"
528,Sylvia Sidney,Acting,1910/08/09,,1,"New York City, New York, USA"
29661,Oskar Homolka,Acting,1898-08-12,,2,"Vienna, Austria-Hungary [now Austria]"
102885,Desmond Tester,Acting,1919/02/17,,2,"London, England"
29127,John Loder,Acting,1898-01-03,,2,"London, England, UK"
102886,Joyce Barbour,Acting,1901/03/27,,0,"Birmingham, England"
27929,Percy Marmont,Acting,1883-11-25,,2,"London, England, UK"
20502,Leslie Banks,Acting,1890-06-09,,2,"West Derby, Liverpool, England, UK"
54036,Frank Vosper,Acting,1899-12-15,,2,"Hampstead, London, England, UK"
54035,Hugh Wakefield,Acting,1888-11-10,,2,"Wanstead, Essex, England, UK"
115155,Carl Brisson,Acting,1893-12-24,,2,"Copenhagen, Denmark"
114807,Lillian Hall-Davis,Acting,1898-06-23,,1,"Mile End, London, England, UK"
3371,Forrester Harvey,Acting,1884-06-27,,2,"County Cork, Ireland"
553228,Harry Terry,Acting,1887-01-01,,2,
27911,Marie Ault,Acting,1870-09-02,,1,"Wigan, Lancashire, England, UK"
27912,Arthur Chesney,Acting,1881-11-21,,2,"Wandsworth, London, England, UK"
27913,June Tripp,Acting,1901/06/11,,1,"Blackpool, England, UK"
27914,Malcolm Keen,Acting,1887-08-08,,2,"Bristol, England, UK"
27915,Ivor Novello,Acting,1893-01-15,,2,"Cardiff, Wales, UK"
5889,Nicky Guadagni,Acting,,,1,"Montréal, Québec, Canada"
5900,Maurice Dean Wint,Acting,1964/05/01,,2,"Leicestershire, England, UK"
5892,David Hewlett,Acting,1968/04/18,,2,"Redhill, Surrey, England, UK"
5894,Andrew Miller,Acting,,,2,
1021869,Ian Michael Smith,Acting,1987/05/07,,2,"Illinois, USA"
25810,Mariangela Melato,Acting,1941/09/18,,1,"Milan, Lombardy, Italy"
40887,Riccardo Salvino,Acting,1944/03/29,,2,"Palermo, Sicily, Italy"
55135,Aldo Puglisi,Acting,,,0,
112158,Chris Makepeace,Acting,1964/04/22,,2,"Montreal, Quebec, Canada"
80742,Martin Mull,Acting,1943/08/18,,2,"Chicago, Illinois, USA"
19153,Cliff Robertson,Acting,1923/09/09,,2,"Los Angeles, California, U.S.A."
41406,Stuart Margolin,Acting,1940/01/31,,2,"Davenport, Iowa, USA"
10475,Lois Chiles,Acting,1947/04/15,,1,"Houston, Texas, USA"
118589,Susanna Hoffs,Acting,1959/01/17,,1,"Los Angeles, California, U.S"
91332,Dedee Pfeiffer,Acting,1964/01/01,,1,"Midway City, California, U.S."
102439,John Terlesky,Directing,1961/05/30,,2,"Cincinnati, Ohio, USA"
21062,Amy Brooks,Production,,,1,
83313,Melanie Mayron,Directing,1952/10/20,,1,"Philadelphia, Pennsylvania, USA"
58549,Bill Irwin,Acting,1950/04/11,,2,"Santa Monica, California, USA "
182851,Gary Friedkin,Acting,,,2,
31115,Kyle T. Heffner,Acting,,,2,"Chicago, Illinois"
1539,Rick Overton,Acting,1954/08/10,,2,
140252,Robert Glaudini,Acting,,,0,
29383,Luca Bercovici,Acting,1957/02/22,,2,"New York City, New York, USA"
84653,James Davidson,Acting,,,2,
33833,Al Fann,Acting,1925/02/21,,2,"Cleveland, Ohio, USA"
5300,Peter Frechette,Acting,1956/10/03,,2,"Warwick, Rhode Island, USA"
15274,Elizabeth Daily,Acting,1961/09/11,,1,"Los Angeles, California, USA"
83170,Valerie Harper,Acting,1939/08/22,,1,"Suffern, New York, USA"
53087,William Allen Young,Acting,1954/01/24,,2," Washington, District of Columbia, USA"
87003,Curtis Armstrong,Acting,1953/11/27,,2,"Detroit, Michigan, USA"
1069,George DiCenzo,Acting,1940/04/21,,0,New Haven - Connecticut - USA
131831,Manny Jacobs,Acting,,,2,
24516,Daniel Baldwin,Acting,1960/10/05,,2,"Massapequa, Long Island, New York, USA"
49,Maria Bello,Acting,1967/04/18,,1,"Norristown, Pennsylvania, USA"
88597,Jay Paulson,Acting,1978/05/29,,2,New York City - New York - USA
49275,Spencer Garrett,Acting,1963/09/19,,2," Los Angeles, California, USA"
2131,Ken Leung,Acting,1970/01/21,,2,"New York City, New York, USA"
21629,Tzi Ma,Acting,1962/06/10,,2,"Hong Kong, British Crown Colony [now China]"
103999,Jeffrey Falcon,Acting,,,2,
104000,Justin McGuire,Acting,,,0,
104001,Kim De Angelo,Acting,,,0,
81192,Stephane Gauger,Writing,1970/01/01,,2,"Saigon, Vietnam"
104002,Clifford Hugo,Acting,,,0,
3128,Alicia Witt,Acting,1975/08/21,,1,"Worcester, Massachusetts, USA"
59967,Rebecca Gayheart,Acting,1971/08/12,,1,"Hazard, Kentucky, U.S."
19975,Michael Rosenbaum,Acting,1972/07/11,,2,"Oceanside, New York, USA"
10000,Gregory Sporleder,Acting,1964/04/24,,2,"St. Louis, Missouri, USA"
8541,Jason Barry,Acting,1972/12/14,,2,"Dublin, Ireland"
87131,Lenny Clarke,Acting,1953/09/16,,2,
4728,Kevin Chapman,Acting,1962/07/29,,2,"Boston, Massachusetts, USA"
65166,Mark Joy,Acting,1950/07/31,,2,"Richmond, Virginia, USA"
10504,Jill Bennett,Acting,1931/12/24,,1,"Penang, Federated Malay States"
8902,Sid Caesar,Acting,1922/09/08,,2,"Yonkers, New York, USA"
32160,Simon Williams,Acting,1946/06/16,,2," Windsor, Berkshire, England, UK"
50304,James Arness,Acting,1923/05/26,,2,"Minneapolis, Minnesota, U.S."
68088,Joan Weldon,Acting,1933/08/05,,0,"San Francisco, California, U.S."
89091,Onslow Stevens,Acting,1902/03/29,,2,"Los Angeles, California, USA"
15411,T. K. Carter,Acting,1956/12/18,,2,"New York City, New York, USA"
15412,David Clennon,Acting,1943/05/10,,2,"Waukegan, Illinois, United States"
24393,Marie-Christine Barrault,Acting,1944/03/21,,1," Paris, France"
7404,Sarah Silverman,Acting,1970/12/01,,1,"Bedford, New Hampshire, USA"
102313,Tamara Mello,Acting,1976/02/22,,1,"Orange County, California, USA"
58317,Chris Kattan,Acting,1970/10/19,,2,"Los Angeles, California, USA"
23659,Will Ferrell,Acting,1967/07/16,,2,"Irvine, California, USA"
28640,Molly Shannon,Acting,1964/09/16,,1,"Shaker Heights, Ohio, USA"
87295,Richard Grieco,Acting,1965/03/23,,2,"Watertown, New York, US"
91035,Jessica Brooks Grant,Acting,,,1,
34839,Kevin Gage,Acting,1959/05/26,,2,"Wisconsin, United States"
1817,Linda Cardellini,Acting,1975/06/25,,1,"Redwood City, California, USA"
18861,Zero Mostel,Acting,1915/02/28,,2,"Brooklyn, New York, USA"
19178,Dick Shawn,Acting,1923/12/01,,2,"Buffalo, New York, USA"
71898,Lee Meredith,Acting,1947/10/22,,1,"River Edge, New Jersey, USA"
13640,Harvey Korman,Acting,1927/02/15,,2,"Chicago, Illinois, USA"
56266,Fred Gwynne,Acting,1926/07/10,,2,"New York City, New York, USA"
9808,David Arkin,Acting,1941/12/24,,0,
30610,Barbara Baxley,Acting,1923/01/01,,1,"Porterville, California, U.S."
40310,Anne Lambton,Acting,1954/07/04,,1,London - England - UK
40311,Adrian Scarborough,Acting,1968/05/10,,2,"Melton Mowbray, Leicestershire, England, UK"
14990,Morgan Fairchild,Acting,1950/02/03,,1,"Dallas, Texas, USA"
69298,Michael McGlone,Acting,1972/08/10,,2,"White Plains, New York, USA"
1098669,Christopher Bregman,Acting,,,0,
20220,Elden Henson,Acting,1977/08/30,,2,"Rockville, Maryland, USA"
18793,Kieran Culkin,Acting,1982/09/30,,2,"New York City, New York, USA"
12438,Bob Balaban,Acting,1945/08/16,,2,"Chicago, Illinois, USA"
19797,Marlee Matlin,Acting,1965/08/24,,1,"Morton Grove, Illinois, USA"
6541,Philip Bosco,Acting,1930/09/26,,2,"Jersey City, New Jersey, USA"
25187,Allison Gompf,Acting,,,0,
13309,Oprah Winfrey,Acting,1954/01/29,,1,"Kosciusko, Mississippi, USA"
8354,Albert Hall,Acting,1937/11/10,,2,"Brighton, Alabama, U.S."
70958,Nick Stabile,Acting,1971/03/04,,2,
209,Jane Adams,Acting,1965/04/01,,1,"Washington, D.C., United States"
1131554,Evan Silverberg,Acting,1985/01/03,,0,USA
935,Connie Nielsen,Acting,1965/07/03,,1,"Elling, Frederikshavn, Denmark"
109114,"Timothy ""Speed"" Levitch",Acting,1970/07/09,,2,"New York City, New York, USA"
9236,Giorgio Cantarini,Acting,1992/12/05,,2,"Orvieto, Terni, Umbria, Italy "
9237,Giustino Durano,Acting,1923/05/05,,2," Brindisi, Italy "
9238,Amerigo Fontani,Acting,1955/06/15,,0,"Florence, italy"
42545,Ron Jeremy,Acting,1953/03/12,,2,"Long Island, New York, USA"
55623,Michael Dean Jacobs,Acting,,,2,
11716,Matthew Lawrence,Acting,1980/02/11,,2,"Abington Township, Pennsylvania, U.S."
824,Ethan Suplee,Acting,1976/05/25,,2,"Manhattan, New York, USA"
2235393,Brent Baskin,Acting,,,0,
2235394,David Grotheim,Acting,,,0,
2235395,Benny Perkins,Acting,,,0,
2235396,J.D. Drew,Acting,,,0,
2235397,Norma Valverde,Acting,,,0,
21355,DMX,Acting,1970/12/18,,2,"Mount Vernon, New York, U.S"
104779,Nas,Acting,1973/09/14,,2,"Crown Heights, Brooklyn, New York, USA"
91508,Hassan Johnson,Acting,1976/11/19,,2,"Staten Island, New York, USA"
104780,Tionne Watkins,Acting,1970/04/26,,1,"Des Moines, Iowa, USA"
29792,David Dukes,Acting,1945/06/06,,2,"San Francisco, California, USA"
20667,Sami Bouajila,Acting,1966/05/12,,2,"La Tronche, Isère, France"
31903,Henry Winkler,Acting,1945/10/30,,2,"New York City, New York, USA"
67764,Jerry Reed,Acting,1937/03/20,,2," Atlanta, Georgia, USA"
1926,Eddie Izzard,Acting,1962/02/07,,1,"Aden, Yemen"
33285,Brandy Norwood,Acting,1979/02/11,,1,"McComb, Mississippi, USA"
56487,Adam LaVorgna,Acting,1981/03/01,,2,"New Haven, Connecticut, USA"
23706,Eve Gordon,Acting,1960/06/25,,1,"Pittsburgh, Pennsylvania, U.S."
4177,Jake Weber,Acting,1964/03/19,,2,"London, England, UK"
67704,Hugh Dillon,Acting,1963/05/31,,2,Kingston - Ontario - Canada
540,Callum Keith Rennie,Acting,1960/09/14,,2,"Sunderland, Tyne and Wear, England, UK"
95638,John Pyper-Ferguson,Acting,1964/02/27,,2,Mordiallic - Australia
67523,Bernie Coulson,Acting,1965/01/01,,2,"Vancouver, British Columbia, Canada"
2320,Julian Richings,Acting,1955/09/08,,2,"Oxford, Oxfordshire, England, UK"
33644,Paula Prentiss,Acting,1938/03/04,,1,"San Antonio, Texas, USA"
71733,Nanette Newman,Acting,1934/05/29,,1,"Northampton, Northamptonshire, England"
1220,Judith Baldwin,Acting,1946/03/26,,1,
71732,Peter Masterson,Directing,1934/06/01,,2,"Houston, Texas, USA "
12521,Kenneth McMillan,Acting,1932/07/02,,2,"Brooklyn, NY"
54014,David Hayman,Acting,1948/02/09,,2,"Bridgeton, Glasgow, Scotland, UK"
142844,Debby Bishop,Acting,,,1,
90546,Andrew Schofield,Acting,1958/10/12,,2,"Kirkby, Liverpool, Merseyside, England, UK"
61011,Clarke Peters,Acting,1952/04/07,,2,New York City - New York - USA
12889,Ray Baker,Acting,1948/07/09,,2," Omaha, Nebraska, USA"
103982,Ja'net DuBois,Acting,1945/08/05,,1,"Brooklyn, New York,  USA"
5402,Giulietta Masina,Acting,1921/02/23,,1,"San Giorgio di Piano, Italy"
27440,François Périer,Acting,1919/11/10,,2,"Paris, France"
543085,Franca Marzi,Acting,1926/08/18,,1,"Rome, Italy "
31989,Amedeo Nazzari,Acting,1907/12/10,,2,"Cagliari, Sardinia, Italy"
5404,Aldo Silvani,Acting,1891-01-21,,2,"Turin, Italy"
3232,Lisa Bonet,Acting,1967/11/16,,1,"San Francisco, California, USA"
15762,Tara Strong,Acting,1973/02/12,,1,"Toronto, Ontario, Canada"
89784,Phyllis Diller,Acting,1917/07/17,,1,"Lima, Ohio, USA"
10055,Fernanda Montenegro,Acting,1929/10/16,,1,"Rio de Janeiro, Rio de Janeiro, Brazil"
10059,Vinícius de Oliveira,Acting,1985/07/18,,2,"Rio de Janeiro, Rio de Janeiro, Brazil"
10057,Marília Pêra,Acting,1943/01/22,,1,"Rio de Janeiro, Rio de Janeiro, Brazil"
10061,Othon Bastos,Acting,1933/05/23,,2,"Tucano, Bahia, Brazil"
10062,Otávio Augusto,Acting,1945/01/30,,2,"São Manuel, São Paulo, Brazil"
21019,Pascal Rollin,Acting,,,0,
21020,Catlin Foster,Acting,,,0,
21021,John Maclaren,Acting,1951/06/14,,2,Cananda
2481,Ian Bannen,Acting,1928/06/29,,2,"Airdrie, Lanarkshire, Scotland, UK"
42571,Susan Lynch,Acting,1971/06/05,,1,"Corrinshego, Newry, Northern Ireland"
147054,Brendan Dempsey,Acting,,,2,
4455,Ulrich Thomsen,Acting,1963/12/06,,2,"Odense, Denmark"
4456,Henning Moritzen,Acting,1928/08/03,,2,
4457,Thomas Bo Larsen,Acting,1963/11/27,,2,
4458,Paprika Steen,Acting,1964/11/03,,1,"Frederiksberg, Denmark"
4459,Birthe Neumann,Acting,1947/04/30,,1,
10369,Divine,Acting,1945/10/19,,2,"Towson, Maryland, USA"
10370,David Lochary,Acting,1944/08/21,,2,"Baltimora, Maryland, Stati Uniti"
10371,Mary Vivian Pearce,Acting,1947/11/09,,1,"Baltimore, Maryland, USA"
9292,Mink Stole,Acting,1947/08/25,,1,"Baltimore, Maryland, USA"
10372,Danny Mills,Acting,,,0,
34119,Lyle Talbot,Acting,1902/02/08,,2,"Pittsburgh, Pennsylvania, USA"
100348,Timothy Farrell,Acting,1922/06/26,,2,"Los Angeles, California, USA"
1947279,'Tommy' Haynes,Acting,,,0,
18615,Akira Takarada,Acting,1934/04/29,,2,"Harbin, China"
33768,Momoko Kôchi,Acting,1932/03/07,,1,"Tokyo, Japan"
30568,Akihiko Hirata,Acting,1927/12/26,,2,"Seoul, Korea"
235382,Fuyuki Murakami,Acting,,,0,
72398,Ken Tanaka,Acting,,,2,
19591,Yasuko Sawaguchi,Acting,1965/06/11,,1," Sakai, Osaka, Japan"
70324,Keiju Kobayashi,Acting,1923/11/23,,2,"Gunma, Japan"
73186,Shin Takuma,Acting,1956/04/18,,0,"Tamano, Okayama, Japan"
97203,Eitarō Ozawa,Acting,1909/03/27,,2,"Tokyo, Tokyo Prefecture, Japan"
