index,mid,language_id
8636,956,it
8637,9530,en
8638,9829,en
8639,9829,ar
8640,9829,de
8641,10115,en
8642,10008,en
8643,7870,en
8644,7870,it
8645,7518,en
8646,9786,en
8647,503,en
8648,503,es
8649,591,en
8650,591,fr
8651,591,la
8652,36668,en
8653,9767,en
8654,13689,en
8655,920,en
8656,920,it
8657,920,ja
8658,15402,en
8659,80919,en
8660,38344,en
8661,806,en
8662,9353,es
8663,9353,en
8664,2044,en
8665,9339,en
8666,9339,pt
8667,9339,ja
8668,350,en
8669,350,fr
8670,58,en
8671,58,tr
8672,58,el
8673,1819,en
8674,2295,en
8675,9697,en
8676,4474,en
8677,1887,en
8678,1887,fr
8679,1887,la
8680,13508,fr
8681,13508,hu
8682,13508,en
8683,1781,en
8684,16270,en
8685,10947,en
8686,17628,en
8687,17741,en
8688,7549,en
8689,7549,ja
8690,7549,zh
8691,9615,en
8692,9615,ja
8693,9513,en
8694,9513,fr
8695,20604,en
8696,31692,en
8697,1452,de
8698,1452,en
8699,1452,fr
8700,7872,en
8701,7872,ur
8702,18191,en
8703,14474,en
8704,773,en
8705,21631,fr
8706,21631,en
8707,1164,ar
8708,1164,en
8709,1164,es
8710,13141,en
8711,35199,en
8712,15383,de
8713,15383,en
8714,15383,fr
8715,47850,de
8716,47850,it
8717,9072,en
8718,9297,en
8719,326,en
8720,512,en
8721,9718,en
8722,1593,en
8723,1593,it
8724,1593,he
8725,1852,en
8726,1262,en
8727,82,en
8728,82,es
8729,1402,en
8730,1402,cn
8731,9293,en
8732,9906,en
8733,1948,en
8734,1948,es
8735,1948,ko
8736,148,fr
8737,148,en
8738,148,es
8739,5289,en
8740,9782,en
8741,9762,en
8742,14113,en
8743,21712,ja
8744,7859,en
8745,16998,en
8746,16998,zh
8747,16998,fr
8748,11559,en
8749,1023,da
8750,10118,en
8751,9788,en
8752,11689,it
8753,33813,en
8754,1491,en
8755,1165,de
8756,1165,en
8757,1165,fr
8758,9988,en
8759,9988,de
8760,11652,en
8761,11652,fr
8762,13816,en
8763,15265,fr
8764,11227,fr
8765,11227,es
8766,33810,en
8767,41937,en
8768,41937,it
8769,24055,en
8770,9708,en
8771,1116,en
8772,1116,ga
8773,1116,la
8774,5072,en
8775,5072,hu
8776,5072,ru
8777,1249,en
8778,9954,en
8779,7511,en
8780,13075,en
8781,7512,en
8782,1776,en
8783,1963,ko
8784,10846,ar
8785,10846,en
8786,10846,it
8787,1381,en
8788,15097,en
8789,15097,fr
8790,15097,sv
8791,300,en
8792,300,fr
8793,300,es
8794,9676,en
8795,6948,en
8796,9766,en
8797,1595,en
8798,1666,en
8799,1579,
8800,9664,en
8801,9664,fr
8802,12094,en
8803,1717,en
8804,15624,en
8805,496,hy
8806,496,he
8807,496,en
8808,1417,es
8809,4643,en
8810,7484,en
8811,9842,en
8812,1422,en
8813,1422,cn
8814,10781,en
8815,9794,hu
8816,9794,en
8817,7510,en
8818,9895,en
8819,8975,ar
8820,8975,en
8821,8975,it
8822,9672,en
8823,42236,it
8824,46774,ru
8825,10070,en
8826,1440,en
8827,13364,en
8828,1523,en
8829,1523,fr
8830,1523,de
8831,14201,en
8832,1378,en
8833,9693,en
8834,1124,en
8835,3683,en
8836,6077,fr
8837,6077,ka
8838,6077,de
8839,214,en
8840,1123,af
8841,1123,en
8842,1123,zu
8843,21173,en
8844,11619,en
8845,1427,en
8846,13767,en
8847,27295,en
8848,9726,en
8849,9726,fr
8850,9726,ru
8851,2152,en
8852,14799,en
8853,21710,en
8854,8588,de
8855,8588,en
8856,8588,fr
8857,36557,en
8858,36557,fr
8859,9836,en
8860,9809,en
8861,7551,en
8862,10741,es
8863,10741,en
8864,10741,de
8865,2357,en
8866,2357,es
8867,1581,en
8868,7873,en
8869,7873,es
8870,7873,ko
8871,8324,en
8872,5698,xx
8873,2179,en
8874,2447,en
8875,2447,pt
8876,1372,af
8877,1372,en
8878,9986,en
8879,2486,en
8880,1246,en
8881,18615,en
8882,13210,en
8883,12795,en
8884,14202,fr
8885,14202,zh
8886,14202,en
8887,11170,en
8888,1247,en
8889,1247,ru
8890,1247,es
8891,1125,en
8892,1646,en
8893,1646,es
8894,1730,en
8895,1730,pl
8896,8618,en
8897,1259,en
8898,1259,fr
8899,9053,en
8900,1494,zh
8901,182,en
8902,182,de
8903,182,zh
8904,1251,ja
8905,1251,en
8906,9656,en
8907,1931,en
8908,13967,en
8909,8275,en
8910,13771,en
8911,11578,fr
8912,11578,it
8913,11972,fr
8914,11972,it
8915,4283,en
8916,4283,fr
8917,4283,sw
8918,7457,en
8919,8398,en
8920,3549,en
8921,3549,da
8922,3549,hi
8923,1265,en
8924,14137,en
8925,15689,en
8926,15689,pl
8927,13365,en
8928,10758,en
8929,51863,en
8930,13668,en
8931,7516,en
8932,10075,en
8933,10075,pl
8934,10075,pt
8935,9760,en
8936,9966,en
8937,1257,en
8938,1248,de
8939,1248,en
8940,1248,ru
8941,9757,en
8942,5206,da
8943,5206,en
8944,5206,is
8945,14761,en
8946,2062,en
8947,2266,es
8948,2266,fr
8949,2266,en
8950,5172,en
8951,9965,en
8952,37725,en
8953,13517,en
8954,9828,en
8955,1250,en
8956,4169,en
8957,4169,ru
8958,4169,ar
8959,16555,en
8960,11172,en
8961,3594,en
8962,10090,en
8963,10090,es
8964,7874,en
8965,13393,tr
8966,12271,sk
8967,12271,fr
8968,12271,en
8969,4638,en
8970,1993,en
8971,1993,it
8972,12554,en
8973,1738,en
8974,1738,fr
8975,1738,de
8976,15163,fr
8977,15163,hu
8978,15163,en
8979,10845,en
8980,1949,en
8981,11330,da
8982,10942,en
8983,27040,xx
8984,11199,en
8985,1271,en
8986,10790,ru
8987,10790,en
8988,14055,en
8989,2267,en
8990,2267,es
8991,6691,en
8992,6691,fr
8993,1255,en
8994,1255,ko
8995,2977,en
8996,16727,en
8997,16727,bn
8998,16727,fr
8999,14434,en
9000,9963,en
9001,14001,en
9002,2355,en
9003,16385,en
9004,7485,en
9005,9793,en
9006,9793,it
9007,9793,th
9008,1273,en
9009,9075,nl
9010,9075,de
9011,9075,en
9012,8270,en
9013,9955,en
9014,9955,ja
9015,10172,en
9016,1683,es
9017,1683,en
9018,1267,en
9019,16018,en
9020,22311,de
9021,22311,en
9022,22311,it
9023,1272,en
9024,9903,en
9025,13377,en
9026,8271,en
9027,8271,es
9028,13158,en
9029,1407,fr
9030,6145,en
9031,10294,en
9032,13067,en
9033,1268,fr
9034,1268,en
9035,1268,ru
9036,9785,en
9037,13280,en
9038,559,en
9039,559,fr
9040,1950,en
9041,13352,en
9042,20553,en
9043,13894,en
9044,14240,en
9045,13171,es
9046,13171,en
9047,4977,en
9048,4977,ja
9049,2269,ru
9050,11798,en
9051,1919,en
9052,4964,en
9053,2976,en
9054,1562,en
9055,11205,cn
9056,11205,en
9057,36676,en
9058,810,en
9059,5723,cs
9060,5723,en
9061,285,en
9062,12526,en
9063,3432,en
9064,14208,fr
9065,14208,ar
9066,14208,en
9067,14207,fr
9068,14207,la
9069,14207,mn
9070,24200,en
9071,5488,ko
9072,10063,en
9073,12225,en
9074,12225,es
9075,298,es
9076,298,en
9077,298,fr
9078,10832,fr
9079,10832,ro
9080,2241,de
9081,1691,en
9082,1691,it
9083,1691,sk
9084,1990,en
9085,1990,fr
9086,170261,en
9087,22049,it
9088,22049,en
9089,9408,en
9090,1979,en
9091,1979,ja
9092,1979,ar
9093,14043,en
9094,10288,en
9095,1991,en
9096,9952,en
9097,17320,en
9098,21427,fr
9099,11211,en
9100,2359,en
9101,1988,en
9102,1988,fr
9103,1988,it
9104,3021,en
9105,2196,en
9106,1571,en
9107,1571,it
9108,1571,fr
9109,2959,en
9110,2698,en
9111,1858,es
9112,1858,en
9113,675,en
9114,3563,en
9115,16083,en
9116,37292,en
9117,24582,en
9118,24582,zh
9119,4688,en
9120,10074,en
9121,2270,en
9122,35,en
9123,5857,en
9124,5857,es
9125,5857,pl
9126,3638,en
9127,8669,en
9128,2503,en
9129,2503,fr
9130,2503,ar
9131,54546,zh
9132,54546,en
9133,54546,cn
9134,10795,fr
9135,8363,en
9136,17350,fr
9137,5174,la
9138,5174,en
9139,5174,fr
9140,9703,en
9141,9750,en
9142,9750,zh
9143,10760,en
9144,4349,ar
9145,4349,en
9146,13068,en
9147,14144,en
9148,4858,ru
9149,4858,en
9150,12435,en
9151,2082,es
9152,2082,en
9153,2082,th
9154,11835,en
9155,1845,en
9156,1845,fr
9157,1845,de
9158,13958,en
9159,2335,fr
9160,10961,en
9161,10071,en
9162,12994,en
9163,1992,en
9164,5176,en
9165,4141,en
9166,4141,it
9167,13173,es
9168,13173,en
9169,14786,en
9170,4347,en
9171,4347,fr
9172,13529,en
9173,523,de
9174,2009,ro
9175,12901,en
9176,4413,en
9177,4413,it
9178,6973,en
9179,4629,en
9180,15361,en
9181,5353,en
9182,5353,sh
9183,2252,en
9184,2252,ru
9185,2252,tr
9186,30365,
9187,13754,ja
9188,6641,en
9189,8414,en
9190,7737,en
9191,13257,en
9192,10030,en
9193,5915,da
9194,5915,en
9195,13680,en
9196,4588,cn
9197,4588,hi
9198,4588,ja
9199,2274,en
9200,9038,en
9201,9038,es
9202,7211,en
9203,4538,en
9204,4538,hi
9205,4538,de
9206,2001,en
9207,2001,ru
9208,4517,sv
9209,4517,en
9210,4517,es
9211,4566,en
9212,4520,en
9213,6615,en
9214,6615,es
9215,4513,en
9216,4771,en
9217,10759,en
9218,10759,pt
9219,14251,en
9220,4512,en
9221,13197,en
9222,2011,fr
9223,2011,de
9224,2011,fa
9225,5708,en
9226,5951,en
9227,15667,de
9228,15667,en
9229,3603,en
9230,2014,de
9231,2014,en
9232,2014,tr
9233,663,en
9234,15651,de
9235,15651,en
9236,14279,en
9237,7347,pt
9238,5718,es
9239,5718,en
9240,4982,en
9241,5559,en
9242,7972,en
9243,2013,fr
9244,6977,en
9245,6977,es
9246,4953,en
9247,10520,en
9248,37368,en
9249,5123,en
9250,13363,en
9251,4515,en
9252,2310,en
9253,4723,en
9254,16768,en
9255,24732,en
9256,12555,cs
9257,12555,en
9258,12555,fr
9259,5876,en
9260,4523,en
9261,1620,en
9262,1620,ru
9263,1620,sr
9264,13483,ja
9265,13483,en
9266,2268,is
9267,2268,en
9268,2268,ru
9269,6479,en
9270,6477,en
9271,6477,es
9272,6477,fr
9273,7249,en
9274,13998,en
9275,3902,en
9276,8272,en
9277,13186,en
9278,6537,es
9279,7326,en
9280,33003,
9281,1989,en
9282,13348,de
9283,13348,en
9284,7350,en
9285,7979,ru
9286,7979,ps
9287,7979,ur
9288,12171,en
9289,13198,en
9290,13885,en
9291,6637,la
9292,6637,en
9293,6637,fr
9294,7345,en
9295,6538,ar
9296,6538,en
9297,6538,ru
9298,440,en
9299,6575,en
9300,19103,en
9301,40860,pt
9302,14118,en
9303,54318,en
9304,69315,en
9305,6023,en
9306,6557,en
9307,4787,en
9308,7508,hi
9309,7508,en
9310,5259,en
9311,5259,he
9312,5259,ar
9313,8329,ja
9314,8329,es
9315,2312,en
9316,7191,ru
9317,7191,en
9318,11908,en
9319,41845,ja
9320,25078,ja
9321,14069,ja
9322,14423,en
9323,8090,en
9324,7555,en
9325,7555,my
9326,7555,th
9327,7278,en
9328,14220,en
9329,14220,pt
9330,13059,en
9331,11253,en
9332,8321,en
9333,53094,de
9334,13054,en
9335,13121,en
9336,8676,en
9337,8247,en
9338,8247,it
9339,8390,en
9340,13641,en
9341,13641,fr
9342,7461,es
9343,7461,en
9344,8204,en
9345,8328,ru
9346,8328,en
9347,12184,en
9348,13260,en
9349,7942,en
9350,7942,pt
9351,13362,en
9352,21373,en
9353,13493,es
9354,13493,en
9355,7840,en
9356,8848,en
9357,13460,en
9358,12222,en
9359,8461,en
9360,7862,de
9361,7862,en
9362,7862,he
9363,12246,zh
9364,12246,mn
9365,16666,en
9366,12177,en
9367,13025,en
9368,7985,en
9369,7343,pt
9370,13016,en
9371,14011,en
9372,14793,en
9373,14793,is
9374,14054,en
9375,28205,et
9376,155,en
9377,155,zh
9378,8456,en
9379,8457,en
9380,7797,de
9381,7797,sa
9382,7797,es
9383,8065,en
9384,12890,en
9385,24411,cs
9386,24411,en
9387,4942,en
9388,4942,de
9389,14044,ru
9390,14044,en
9391,14044,zh
9392,36223,ja
9393,8988,en
9394,7944,en
9395,13312,fr
9396,10488,en
9397,11152,de
9398,11152,es
9399,11152,el
9400,9870,en
9401,9870,ja
9402,9870,de
9403,11918,en
9404,1266,en
9405,1266,tr
9406,12473,ar
9407,12473,en
9408,12473,fr
9409,13335,en
9410,8827,fr
9411,7459,en
9412,1729,zh
9413,1729,en
9414,10503,en
9415,13007,en
9416,13007,fa
9417,13007,he
9418,9017,en
9419,9017,es
9420,25119,en
9421,13258,en
9422,13258,fr
9423,14236,en
9424,7861,en
9425,7861,hi
9426,7861,ru
9427,8780,en
9428,13359,en
9429,8617,it
9430,8617,en
9431,1726,en
9432,1726,fa
9433,1726,ur
9434,10761,fr
9435,10761,ru
9436,10761,en
9437,12400,en
9438,8681,en
9439,8681,fr
9440,8681,ar
9441,14784,en
9442,14784,ro
9443,14784,la
9444,9029,en
9445,9029,sh
9446,8277,en
9447,12586,en
9448,12586,es
9449,2454,en
9450,17483,en
9451,15356,en
9452,217,en
9453,217,de
9454,217,ru
9455,12808,en
9456,4564,en
9457,10665,en
9458,13636,en
9459,9022,en
9460,9502,en
9461,14050,en
9462,14019,
9463,10661,en
9464,10661,he
9465,13848,en
9466,13848,es
9467,45408,en
9468,45408,cn
9469,45408,fr
9470,12912,en
9471,14748,en
9472,18467,en
9473,8645,en
9474,8645,fr
9475,1724,pt
9476,1724,es
9477,1724,en
9478,13405,ja
9479,13405,zh
9480,13405,en
9481,10681,en
9482,8909,en
9483,8960,en
9484,8960,ja
9485,11665,en
9486,11665,ru
9487,13019,de
9488,13019,en
9489,10748,en
9490,12889,en
9491,8359,en
9492,13003,en
9493,13990,en
9494,10842,ja
9495,12172,de
9496,12172,en
9497,13009,en
9498,13009,pl
9499,13675,en
9500,14111,ar
9501,14111,en
9502,11631,en
9503,11631,el
9504,8265,fr
9505,13022,en
9506,13353,en
9507,88751,en
9508,88751,is
9509,88751,it
9510,11260,en
9511,13964,ja
9512,14456,en
9513,6687,zh
9514,6687,es
9515,6687,fr
9516,12914,en
9517,13183,en
9518,12247,en
9519,22100,en
9520,13012,en
9521,12133,en
9522,12133,es
9523,8836,en
9524,14048,fr
9525,14048,en
9526,18846,en
9527,11910,en
9528,12192,en
9529,16725,en
9530,15865,es
9531,14061,cy
9532,14061,en
9533,43680,ru
9534,1735,en
9535,1735,zh
9536,1735,sa
9537,10185,en
9538,10183,en
9539,10183,fr
9540,10183,ur
9541,5038,es
9542,5038,en
9543,13851,en
9544,13851,ja
9545,13251,en
9546,10189,cn
9547,10189,en
9548,10189,ko
9549,12289,zh
9550,12289,it
9551,10188,en
9552,13300,en
9553,13649,en
9554,7446,en
9555,12180,en
9556,13107,en
9557,13256,en
9558,8885,he
9559,8885,ar
9560,8885,de
9561,13310,sv
9562,12621,en
9563,10483,en
9564,12620,en
9565,10186,en
9566,10186,fr
9567,15320,en
9568,13515,en
9569,13637,en
9570,13637,ja
9571,14298,en
9572,4944,en
9573,13805,en
9574,9381,en
9575,9381,ru
9576,13291,ar
9577,13291,en
9578,13291,fr
9579,14771,en
9580,14771,ru
9581,8285,en
9582,8285,ru
9583,8285,fr
9584,13184,th
9585,13184,en
9586,38019,zh
9587,14458,en
9588,14458,es
9589,13389,en
9590,13389,ru
9591,13389,es
9592,13279,en
9593,12797,es
9594,12797,en
9595,16456,en
9596,12690,en
9597,12690,es
9598,37776,
9599,13027,en
9600,13092,en
9601,12182,en
9602,46492,ja
9603,8882,it
9604,8882,zh
9605,8882,fr
9606,12783,en
9607,12683,en
9608,12683,pt
9609,12683,cs
9610,14976,en
9611,12113,ar
9612,12113,en
9613,13600,en
9614,30266,en
9615,13051,en
9616,13051,ru
9617,13051,es
9618,10358,en
9619,10523,es
9620,10523,en
9621,13596,en
9622,4960,de
9623,4960,en
9624,12837,en
9625,13948,en
9626,7735,de
9627,76406,de
9628,76406,en
9629,76406,ja
9630,12689,es
9631,12689,en
9632,13150,en
9633,14325,en
9634,16068,en
9635,15289,en
9636,13809,en
9637,13809,ru
9638,13253,en
9639,10527,it
9640,10527,en
9641,8338,ja
9642,8338,en
9643,3580,en
9644,20766,en
9645,12405,fr
9646,12405,hi
9647,12405,en
9648,10764,en
9649,10764,es
9650,10764,it
9651,15373,en
9652,8938,en
9653,8938,fr
9654,8938,ja
9655,13672,fr
9656,13672,en
9657,42884,en
9658,14943,ja
9659,4627,de
9660,4627,en
9661,4627,nl
9662,13655,en
9663,11917,en
9664,13523,en
9665,22358,ru
9666,14405,en
9667,88435,ja
9668,8841,fr
9669,8841,bm
9670,13220,es
9671,13220,en
9672,6972,en
9673,6972,ja
9674,13053,en
9675,10139,en
9676,8966,en
9677,16342,en
9678,13387,en
9679,13387,uk
9680,13387,fr
9681,12193,en
9682,14574,en
9683,14438,en
9684,14248,en
9685,10360,en
9686,13056,ru
9687,13056,en
9688,13394,en
9689,34283,en
9690,14447,en
9691,10200,zh
9692,10200,en
9693,8881,en
9694,8881,es
9695,8880,en
9696,8880,es
9697,14359,en
9698,13223,en
9699,11499,en
9700,11499,es
9701,8055,en
9702,8055,de
9703,8055,el
9704,13980,zh
9705,13980,ja
9706,11321,en
9707,11321,es
9708,12163,en
9709,4922,en
9710,10201,et
9711,10201,en
9712,10201,ko
9713,2253,en
9714,2253,de
9715,38142,ja
9716,34812,en
9717,6936,nl
9718,10202,en
9719,13973,en
9720,4148,en
9721,194113,en
9722,51247,en
9723,15584,en
9724,13971,en
9725,13813,de
9726,13813,ru
9727,13813,en
9728,13180,en
9729,14306,en
9730,12429,ja
9731,113916,en
9732,14756,zh
9733,14756,ja
9734,14756,cn
9735,10199,en
9736,10521,en
9737,26235,en
9738,13635,fr
9739,13635,es
9740,13635,ar
9741,14435,en
9742,13177,en
9743,14139,es
9744,16999,de
9745,16999,en
9746,12437,en
9747,2309,en
9748,18543,en
9749,21029,en
9750,14560,en
9751,14410,en
9752,14410,it
9753,14254,en
9754,10529,en
9755,13510,en
9756,14836,en
9757,14836,ru
9758,13455,en
9759,4959,de
9760,4959,en
9761,4959,fr
9762,10184,en
9763,14849,en
9764,15060,en
9765,13492,fr
9766,13492,de
9767,4832,en
9768,14711,en
9769,16804,ja
9770,1961,en
9771,20829,en
9772,30508,de
9773,19255,en
9774,8832,en
9775,8832,it
9776,13207,en
9777,15067,ko
9778,15159,en
9779,20421,en
9780,20421,mo
9781,20421,pt
9782,13849,en
9783,13849,fr
9784,13849,pl
9785,16538,en
9786,13094,en
9787,18781,en
9788,16558,ru
9789,16558,de
9790,16558,en
9791,13811,en
9792,15472,sv
9793,15472,en
9794,13090,en
9795,13090,es
9796,15854,en
9797,16325,en
9798,16325,ru
9799,16325,hu
9800,15512,en
9801,6968,de
9802,6968,ar
9803,6968,fr
9804,13161,en
9805,13808,en
9806,18094,en
9807,16991,en
9808,16614,en
9809,20048,en
9810,20048,fi
9811,16258,en
9812,55773,
9813,13804,en
9814,19833,en
9815,18947,en
9816,16996,en
9817,16869,de
9818,16869,en
9819,16869,fr
9820,16995,en
9821,16995,cn
9822,21641,en
9823,21641,hu
9824,15092,en
9825,17431,es
9826,17431,en
9827,18320,en
9828,18320,de
9829,2080,en
9830,21191,es
9831,13475,en
9832,16279,en
9833,11160,it
9834,15384,zh
9835,15384,th
9836,10946,en
9837,30416,en
9838,15577,en
9839,13448,en
9840,13448,it
9841,13448,la
9842,42738,de
9843,42738,fr
9844,42738,en
9845,14141,en
9846,17740,en
9847,13532,en
9848,534,en
9849,534,it
9850,18360,en
9851,19375,en
9852,21755,en
9853,21755,fr
9854,21755,cs
9855,8429,de
9856,8429,en
9857,8429,it
9858,19955,fr
9859,17332,en
9860,21832,ja
9861,16871,en
9862,16871,es
9863,16871,hu
9864,14160,en
9865,14003,de
9866,14003,ja
9867,17927,en
9868,13975,en
9869,18785,en
9870,16164,en
9871,17609,en
9872,37924,en
9873,27134,en
9874,64968,fr
9875,34300,en
9876,13856,en
9877,14451,no
9878,18162,en
9879,19724,en
9880,18487,en
9881,33409,fa
9882,33409,en
9883,18240,en
9884,17610,en
9885,27085,en
9886,19508,en
9887,19508,nl
9888,12162,en
9889,12162,ar
9890,12162,tr
9891,16240,en
9892,8284,ar
9893,8284,en
9894,8284,fr
9895,62128,en
9896,8373,es
9897,8373,en
9898,62320,fr
9899,19265,en
9900,12556,en
9901,11322,en
9902,8355,en
9903,176241,en
9904,24232,en
9905,24232,es
9906,24232,fr
9907,10024,hr
9908,10024,en
9909,15423,en
9910,15423,pl
9911,16440,en
9912,19913,en
9913,19913,fr
9914,19913,sv
9915,18480,de
9916,18480,cs
9917,18480,en
9918,14728,en
9919,767,en
9920,14687,es
9921,14687,en
9922,9592,en
9923,9592,fr
9924,8054,en
9925,8054,ru
9926,8054,fr
9927,19929,en
9928,19929,de
9929,23720,en
9930,22302,fr
9931,21208,en
9932,20943,en
9933,21407,en
9934,12403,en
9935,17654,af
9936,17654,ny
9937,17654,st
9938,24803,en
9939,24803,fr
9940,17335,en
9941,13836,en
9942,18126,en
9943,14869,en
9944,14869,fr
9945,14869,gd
9946,17134,en
9947,13752,de
9948,13752,fi
9949,13752,en
9950,40743,en
9951,15137,ja
9952,11115,en
9953,19905,en
9954,24420,en
9955,31216,en
9956,19556,en
9957,19840,en
9958,25183,en
9959,19585,en
9960,41682,en
9961,11928,es
9962,11928,fr
9963,11928,en
9964,18533,en
9965,22492,en
9966,23049,en
9967,26914,en
9968,26320,en
9969,35203,en
9970,24150,en
9971,25376,es
9972,12244,en
9973,22494,en
9974,37903,it
9975,37903,la
9976,37903,pl
9977,17445,en
9978,17445,es
9979,63581,en
9980,19898,en
9981,19898,vi
9982,19898,de
9983,72083,es
9984,10313,en
9985,19994,es
9986,19994,en
9987,11323,en
9988,12569,en
9989,19912,en
9990,18501,en
9991,22794,en
9992,26367,en
9993,18570,en
9994,18724,en
9995,22536,en
9996,22536,fr
9997,22536,ko
9998,29963,fr
9999,29963,en
10000,30685,de
10001,30685,en
10002,23827,en
10003,20178,en
10004,25050,ja
10005,91262,fr
10006,23128,en
10007,12573,en
10008,12573,he
10009,12573,it
10010,28053,en
10011,24869,en
10012,36800,en
10013,23127,en
10014,23202,en
10015,22798,en
10016,23082,en
10017,19959,en
10018,19959,fr
10019,19908,en
10020,18176,en
10021,24684,en
10022,11156,fr
10023,11156,en
10024,26763,en
10025,26763,my
10026,19899,en
10027,21910,en
10028,16523,en
10029,3513,cs
10030,3513,fr
10031,3513,en
10032,12572,en
10033,12572,gu
10034,12572,yi
10035,22803,en
10036,33806,nl
10037,24238,en
10038,24238,yi
10039,19918,en
10040,24056,en
10041,30506,en
10042,2973,xx
10043,22947,en
10044,44338,xx
10045,22804,en
10046,28422,ja
10047,24418,en
10048,22821,en
10049,22821,it
10050,22821,es
10051,24804,en
10052,24804,it
10053,14968,en
10054,14968,ko
10055,22820,en
10056,10315,en
10057,17979,en
10058,105077,en
10059,4475,en
10060,24480,en
10061,14161,en
10062,14161,es
10063,14161,hi
10064,25793,en
10065,25793,it
10066,11699,es
10067,11699,en
10068,18239,en
10069,18239,it
10070,17774,en
10071,17774,de
10072,28089,en
10073,28089,es
10074,22832,en
10075,33273,en
10076,33273,es
10077,33273,eu
10078,6058,en
10079,34003,en
10080,25472,en
10081,7445,en
10082,18595,en
10083,22881,en
10084,15400,en
10085,22640,en
10086,22949,en
10087,22949,uk
10088,16866,es
10089,16866,en
10090,30238,en
10091,34653,es
10092,34653,en
10093,7980,en
10094,22954,en
10095,10198,fr
10096,10198,en
10097,27719,fr
10098,27719,en
10099,24438,en
10100,24438,es
10101,24438,it
10102,174598,
10103,19995,en
10104,19995,es
10105,22897,en
10106,22897,fr
10107,10528,en
10108,10528,fr
10109,25196,en
10110,25196,es
10111,23398,en
10112,23398,fr
10113,26123,en
10114,27390,en
10115,23963,hy
10116,23963,fr
10117,23963,en
10118,22327,en
10119,22327,fr
10120,19901,en
10121,28178,en
10122,28178,ja
10123,25195,en
10124,20504,en
10125,33613,sv
10126,21575,ar
10127,21575,co
10128,21575,fr
10129,25927,en
10130,25927,pt
10131,24271,en
10132,1450,en
10133,1450,ja
10134,81895,en
10135,81895,fr
10136,148435,fi
10137,20107,en
10138,21521,it
10139,21521,zh
10140,21521,cn
10141,25676,cn
10142,25205,fr
10143,25205,it
10144,25205,ru
10145,25602,en
10146,25602,ja
10147,25602,ru
10148,2395,fr
10149,2395,pt
10150,13855,ko
10151,57978,en
10152,13382,en
10153,13358,en
10154,15255,en
10155,15255,fr
10156,15255,es
10157,20453,hi
10158,20453,en
10159,22894,en
10160,23988,en
10161,51120,
10162,21453,ja
10163,13477,en
10164,13477,it
10165,94706,es
10166,26466,en
10167,8952,en
10168,40724,en
10169,33602,en
10170,33728,en
10171,33728,it
10172,25983,en
10173,32856,en
10174,7978,en
10175,11324,en
10176,11324,de
10177,13949,en
10178,24253,sv
10179,24253,it
10180,24253,fr
10181,32657,en
10182,23742,en
10183,23742,es
10184,11439,en
10185,26963,en
10186,23172,en
10187,26428,en
10188,22805,en
10189,15357,fr
10190,18489,en
10191,19962,en
10192,19962,pt
10193,29427,en
10194,22971,en
10195,45576,zh
10196,23023,en
10197,20871,ru
10198,10664,es
10199,17473,en
10200,12155,en
10201,40623,fr
10202,22972,en
10203,22972,ar
10204,26389,de
10205,26389,en
10206,26389,fr
10207,23488,en
10208,23488,pl
10209,23488,ru
10210,27583,en
10211,34016,en
10212,25941,en
10213,23169,en
10214,15846,en
10215,15846,fr
10216,44363,en
10217,26623,en
10218,31299,en
10219,34563,en
10220,27573,en
10221,12834,en
10222,31723,en
10223,32688,it
10224,31867,en
10225,28355,en
10226,36970,fr
10227,36970,en
10228,34423,en
10229,34423,ru
10230,23048,ru
10231,23048,en
10232,30018,ko
